Date,DXY,SP500,US10Y,VIX
2021-11-16,95.91999816894531,4700.89990234375,1.6339999437332153,16.3700008392334
2021-11-17,95.83000183105469,4688.669921875,1.6039999723434448,17.110000610351562
2021-11-18,95.54000091552734,4704.5400390625,1.5889999866485596,17.59000015258789
2021-11-19,96.06999969482422,4697.9599609375,1.5360000133514404,17.90999984741211
2021-11-22,96.5,4682.93994140625,1.625,19.170000076293945
2021-11-23,96.48999786376953,4690.7001953125,1.6670000553131104,19.3799991607666
2021-11-24,96.83999633789062,4701.4599609375,1.6449999809265137,18.579999923706055
2021-11-26,96.08999633789062,4594.6201171875,1.4819999933242798,28.6200008392334
2021-11-29,96.33999633789062,4655.27001953125,1.5299999713897705,22.959999084472656
2021-11-30,95.98999786376953,4567.0,1.4429999589920044,27.190000534057617
2021-12-01,96.05000305175781,4513.0400390625,1.434000015258789,31.1200008392334
2021-12-02,96.12999725341797,4577.10009765625,1.4479999542236328,27.950000762939453
2021-12-03,96.12000274658203,4538.43017578125,1.343000054359436,30.670000076293945
2021-12-06,96.29000091552734,4591.669921875,1.434000015258789,27.18000030517578
2021-12-07,96.37000274658203,4686.75,1.4800000190734863,21.889999389648438
2021-12-08,95.88999938964844,4701.2099609375,1.5089999437332153,19.899999618530273
2021-12-09,96.2699966430664,4667.4501953125,1.4869999885559082,21.579999923706055
2021-12-10,96.05000305175781,4712.02001953125,1.4889999628067017,18.690000534057617
2021-12-13,96.31999969482422,4668.97021484375,1.4240000247955322,20.309999465942383
2021-12-14,96.56999969482422,4634.08984375,1.437999963760376,21.889999389648438
2021-12-15,96.51000213623047,4709.85009765625,1.4630000591278076,19.290000915527344
2021-12-16,96.04000091552734,4668.669921875,1.4220000505447388,20.56999969482422
2021-12-17,96.56999969482422,4620.64013671875,1.4019999504089355,21.56999969482422
2021-12-20,96.55000305175781,4568.02001953125,1.4190000295639038,22.8700008392334
2021-12-21,96.48999786376953,4649.22998046875,1.4869999885559082,21.010000228881836
2021-12-22,96.08000183105469,4696.56005859375,1.4570000171661377,18.6299991607666
2021-12-23,96.0199966430664,4725.7900390625,1.4930000305175781,17.959999084472656
2021-12-27,96.08999633789062,4791.18994140625,1.4809999465942383,17.68000030517578
2021-12-28,96.19999694824219,4786.35009765625,1.4809999465942383,17.540000915527344
